"ID","d","e","f"
"4194","d5805","e5805","f5805"
"4193","d5806","e5806","f5806"
"4192","d5807","e5807","f5807"
"4191","d5808","e5808","f5808"
"4190","d5809","e5809","f5809"
"4189","d5810","e5810","f5810"
"4188","d5811","e5811","f5811"
"4187","d5812","e5812","f5812"
"4186","d5813","e5813","f5813"
"4185","d5814","e5814","f5814"
"4184","d5815","e5815","f5815"
"4183","d5816","e5816","f5816"
"4182","d5817","e5817","f5817"
"4181","d5818","e5818","f5818"
"4180","d5819","e5819","f5819"
"4179","d5820","e5820","f5820"
"4178","d5821","e5821","f5821"
"4177","d5822","e5822","f5822"
"4176","d5823","e5823","f5823"
"4175","d5824","e5824","f5824"
"4174","d5825","e5825","f5825"
"4173","d5826","e5826","f5826"
"4172","d5827","e5827","f5827"
"4171","d5828","e5828","f5828"
"4170","d5829","e5829","f5829"
"4169","d5830","e5830","f5830"
"4168","d5831","e5831","f5831"
"4167","d5832","e5832","f5832"
"4166","d5833","e5833","f5833"
"4165","d5834","e5834","f5834"
"4164","d5835","e5835","f5835"
"4163","d5836","e5836","f5836"
"4162","d5837","e5837","f5837"
"4161","d5838","e5838","f5838"
"4160","d5839","e5839","f5839"
"4159","d5840","e5840","f5840"
"4158","d5841","e5841","f5841"
"4157","d5842","e5842","f5842"
"4156","d5843","e5843","f5843"
"4155","d5844","e5844","f5844"
"4154","d5845","e5845","f5845"
"4153","d5846","e5846","f5846"
"4152","d5847","e5847","f5847"
"4151","d5848","e5848","f5848"
"4150","d5849","e5849","f5849"
"4149","d5850","e5850","f5850"
"4148","d5851","e5851","f5851"
"4147","d5852","e5852","f5852"
"4146","d5853","e5853","f5853"
"4145","d5854","e5854","f5854"
"4144","d5855","e5855","f5855"
"4143","d5856","e5856","f5856"
"4142","d5857","e5857","f5857"
"4141","d5858","e5858","f5858"
"4140","d5859","e5859","f5859"
"4139","d5860","e5860","f5860"
"4138","d5861","e5861","f5861"
"4137","d5862","e5862","f5862"
"4136","d5863","e5863","f5863"
"4135","d5864","e5864","f5864"
"4134","d5865","e5865","f5865"
"4133","d5866","e5866","f5866"
"4132","d5867","e5867","f5867"
"4131","d5868","e5868","f5868"
"4130","d5869","e5869","f5869"
"4129","d5870","e5870","f5870"
"4128","d5871","e5871","f5871"
"4127","d5872","e5872","f5872"
"4126","d5873","e5873","f5873"
"4125","d5874","e5874","f5874"
"4124","d5875","e5875","f5875"
"4123","d5876","e5876","f5876"
"4122","d5877","e5877","f5877"
"4121","d5878","e5878","f5878"
"4120","d5879","e5879","f5879"
"4119","d5880","e5880","f5880"
"4118","d5881","e5881","f5881"
"4117","d5882","e5882","f5882"
"4116","d5883","e5883","f5883"
"4115","d5884","e5884","f5884"
"4114","d5885","e5885","f5885"
"4113","d5886","e5886","f5886"
"4112","d5887","e5887","f5887"
"4111","d5888","e5888","f5888"
"4110","d5889","e5889","f5889"
"4109","d5890","e5890","f5890"
"4108","d5891","e5891","f5891"
"4107","d5892","e5892","f5892"
"4106","d5893","e5893","f5893"
"4105","d5894","e5894","f5894"
"4104","d5895","e5895","f5895"
"4103","d5896","e5896","f5896"
"4102","d5897","e5897","f5897"
"4101","d5898","e5898","f5898"
"4100","d5899","e5899","f5899"
"4099","d5900","e5900","f5900"
"4098","d5901","e5901","f5901"
"4097","d5902","e5902","f5902"
"4096","d5903","e5903","f5903"
"4095","d5904","e5904","f5904"
"4094","d5905","e5905","f5905"
"4093","d5906","e5906","f5906"
"4092","d5907","e5907","f5907"
"4091","d5908","e5908","f5908"
"4090","d5909","e5909","f5909"
"4089","d5910","e5910","f5910"
"4088","d5911","e5911","f5911"
"4087","d5912","e5912","f5912"
"4086","d5913","e5913","f5913"
"4085","d5914","e5914","f5914"
"4084","d5915","e5915","f5915"
"4083","d5916","e5916","f5916"
"4082","d5917","e5917","f5917"
"4081","d5918","e5918","f5918"
"4080","d5919","e5919","f5919"
"4079","d5920","e5920","f5920"
"4078","d5921","e5921","f5921"
"4077","d5922","e5922","f5922"
"4076","d5923","e5923","f5923"
"4075","d5924","e5924","f5924"
"4074","d5925","e5925","f5925"
"4073","d5926","e5926","f5926"
"4072","d5927","e5927","f5927"
"4071","d5928","e5928","f5928"
"4070","d5929","e5929","f5929"
"4069","d5930","e5930","f5930"
"4068","d5931","e5931","f5931"
"4067","d5932","e5932","f5932"
"4066","d5933","e5933","f5933"
"4065","d5934","e5934","f5934"
"4064","d5935","e5935","f5935"
"4063","d5936","e5936","f5936"
"4062","d5937","e5937","f5937"
"4061","d5938","e5938","f5938"
"4060","d5939","e5939","f5939"
"4059","d5940","e5940","f5940"
"4058","d5941","e5941","f5941"
"4057","d5942","e5942","f5942"
"4056","d5943","e5943","f5943"
"4055","d5944","e5944","f5944"
"4054","d5945","e5945","f5945"
"4053","d5946","e5946","f5946"
"4052","d5947","e5947","f5947"
"4051","d5948","e5948","f5948"
"4050","d5949","e5949","f5949"
"4049","d5950","e5950","f5950"
"4048","d5951","e5951","f5951"
"4047","d5952","e5952","f5952"
"4046","d5953","e5953","f5953"
"4045","d5954","e5954","f5954"
"4044","d5955","e5955","f5955"
"4043","d5956","e5956","f5956"
"4042","d5957","e5957","f5957"
"4041","d5958","e5958","f5958"
"4040","d5959","e5959","f5959"
"4039","d5960","e5960","f5960"
"4038","d5961","e5961","f5961"
"4037","d5962","e5962","f5962"
"4036","d5963","e5963","f5963"
"4035","d5964","e5964","f5964"
"4034","d5965","e5965","f5965"
"4033","d5966","e5966","f5966"
"4032","d5967","e5967","f5967"
"4031","d5968","e5968","f5968"
"4030","d5969","e5969","f5969"
"4029","d5970","e5970","f5970"
"4028","d5971","e5971","f5971"
"4027","d5972","e5972","f5972"
"4026","d5973","e5973","f5973"
"4025","d5974","e5974","f5974"
"4024","d5975","e5975","f5975"
"4023","d5976","e5976","f5976"
"4022","d5977","e5977","f5977"
"4021","d5978","e5978","f5978"
"4020","d5979","e5979","f5979"
"4019","d5980","e5980","f5980"
"4018","d5981","e5981","f5981"
"4017","d5982","e5982","f5982"
"4016","d5983","e5983","f5983"
"4015","d5984","e5984","f5984"
"4014","d5985","e5985","f5985"
"4013","d5986","e5986","f5986"
"4012","d5987","e5987","f5987"
"4011","d5988","e5988","f5988"
"4010","d5989","e5989","f5989"
"4009","d5990","e5990","f5990"
"4008","d5991","e5991","f5991"
"4007","d5992","e5992","f5992"
"4006","d5993","e5993","f5993"
"4005","d5994","e5994","f5994"
"4004","d5995","e5995","f5995"
"4003","d5996","e5996","f5996"
"4002","d5997","e5997","f5997"
"4001","d5998","e5998","f5998"
"4000","d5999","e5999","f5999"
"3999","d6000","e6000","f6000"
"3998","d6001","e6001","f6001"
"3997","d6002","e6002","f6002"
"3996","d6003","e6003","f6003"
"3995","d6004","e6004","f6004"
"3994","d6005","e6005","f6005"
"3993","d6006","e6006","f6006"
"3992","d6007","e6007","f6007"
"3991","d6008","e6008","f6008"
"3990","d6009","e6009","f6009"
"3989","d6010","e6010","f6010"
"3988","d6011","e6011","f6011"
"3987","d6012","e6012","f6012"
"3986","d6013","e6013","f6013"
"3985","d6014","e6014","f6014"
"3984","d6015","e6015","f6015"
"3983","d6016","e6016","f6016"
"3982","d6017","e6017","f6017"
"3981","d6018","e6018","f6018"
"3980","d6019","e6019","f6019"
"3979","d6020","e6020","f6020"
"3978","d6021","e6021","f6021"
"3977","d6022","e6022","f6022"
"3976","d6023","e6023","f6023"
"3975","d6024","e6024","f6024"
"3974","d6025","e6025","f6025"
"3973","d6026","e6026","f6026"
"3972","d6027","e6027","f6027"
"3971","d6028","e6028","f6028"
"3970","d6029","e6029","f6029"
"3969","d6030","e6030","f6030"
"3968","d6031","e6031","f6031"
"3967","d6032","e6032","f6032"
"3966","d6033","e6033","f6033"
"3965","d6034","e6034","f6034"
"3964","d6035","e6035","f6035"
"3963","d6036","e6036","f6036"
"3962","d6037","e6037","f6037"
"3961","d6038","e6038","f6038"
"3960","d6039","e6039","f6039"
"3959","d6040","e6040","f6040"
"3958","d6041","e6041","f6041"
"3957","d6042","e6042","f6042"
"3956","d6043","e6043","f6043"
"3955","d6044","e6044","f6044"
"3954","d6045","e6045","f6045"
"3953","d6046","e6046","f6046"
"3952","d6047","e6047","f6047"
"3951","d6048","e6048","f6048"
"3950","d6049","e6049","f6049"
"3949","d6050","e6050","f6050"
"3948","d6051","e6051","f6051"
"3947","d6052","e6052","f6052"
"3946","d6053","e6053","f6053"
"3945","d6054","e6054","f6054"
"3944","d6055","e6055","f6055"
"3943","d6056","e6056","f6056"
"3942","d6057","e6057","f6057"
"3941","d6058","e6058","f6058"
"3940","d6059","e6059","f6059"
"3939","d6060","e6060","f6060"
"3938","d6061","e6061","f6061"
"3937","d6062","e6062","f6062"
"3936","d6063","e6063","f6063"
"3935","d6064","e6064","f6064"
"3934","d6065","e6065","f6065"
"3933","d6066","e6066","f6066"
"3932","d6067","e6067","f6067"
"3931","d6068","e6068","f6068"
"3930","d6069","e6069","f6069"
"3929","d6070","e6070","f6070"
"3928","d6071","e6071","f6071"
"3927","d6072","e6072","f6072"
"3926","d6073","e6073","f6073"
"3925","d6074","e6074","f6074"
"3924","d6075","e6075","f6075"
"3923","d6076","e6076","f6076"
"3922","d6077","e6077","f6077"
"3921","d6078","e6078","f6078"
"3920","d6079","e6079","f6079"
"3919","d6080","e6080","f6080"
"3918","d6081","e6081","f6081"
"3917","d6082","e6082","f6082"
"3916","d6083","e6083","f6083"
"3915","d6084","e6084","f6084"
"3914","d6085","e6085","f6085"
"3913","d6086","e6086","f6086"
"3912","d6087","e6087","f6087"
"3911","d6088","e6088","f6088"
"3910","d6089","e6089","f6089"
"3909","d6090","e6090","f6090"
"3908","d6091","e6091","f6091"
"3907","d6092","e6092","f6092"
"3906","d6093","e6093","f6093"
"3905","d6094","e6094","f6094"
"3904","d6095","e6095","f6095"
"3903","d6096","e6096","f6096"
"3902","d6097","e6097","f6097"
"3901","d6098","e6098","f6098"
"3900","d6099","e6099","f6099"
"3899","d6100","e6100","f6100"
"3898","d6101","e6101","f6101"
"3897","d6102","e6102","f6102"
"3896","d6103","e6103","f6103"
"3895","d6104","e6104","f6104"
"3894","d6105","e6105","f6105"
"3893","d6106","e6106","f6106"
"3892","d6107","e6107","f6107"
"3891","d6108","e6108","f6108"
"3890","d6109","e6109","f6109"
"3889","d6110","e6110","f6110"
"3888","d6111","e6111","f6111"
"3887","d6112","e6112","f6112"
"3886","d6113","e6113","f6113"
"3885","d6114","e6114","f6114"
"3884","d6115","e6115","f6115"
"3883","d6116","e6116","f6116"
"3882","d6117","e6117","f6117"
"3881","d6118","e6118","f6118"
"3880","d6119","e6119","f6119"
"3879","d6120","e6120","f6120"
"3878","d6121","e6121","f6121"
"3877","d6122","e6122","f6122"
"3876","d6123","e6123","f6123"
"3875","d6124","e6124","f6124"
"3874","d6125","e6125","f6125"
"3873","d6126","e6126","f6126"
"3872","d6127","e6127","f6127"
"3871","d6128","e6128","f6128"
"3870","d6129","e6129","f6129"
"3869","d6130","e6130","f6130"
"3868","d6131","e6131","f6131"
"3867","d6132","e6132","f6132"
"3866","d6133","e6133","f6133"
"3865","d6134","e6134","f6134"
"3864","d6135","e6135","f6135"
"3863","d6136","e6136","f6136"
"3862","d6137","e6137","f6137"
"3861","d6138","e6138","f6138"
"3860","d6139","e6139","f6139"
"3859","d6140","e6140","f6140"
"3858","d6141","e6141","f6141"
"3857","d6142","e6142","f6142"
"3856","d6143","e6143","f6143"
"3855","d6144","e6144","f6144"
"3854","d6145","e6145","f6145"
"3853","d6146","e6146","f6146"
"3852","d6147","e6147","f6147"
"3851","d6148","e6148","f6148"
"3850","d6149","e6149","f6149"
"3849","d6150","e6150","f6150"
"3848","d6151","e6151","f6151"
"3847","d6152","e6152","f6152"
"3846","d6153","e6153","f6153"
"3845","d6154","e6154","f6154"
"3844","d6155","e6155","f6155"
"3843","d6156","e6156","f6156"
"3842","d6157","e6157","f6157"
"3841","d6158","e6158","f6158"
"3840","d6159","e6159","f6159"
"3839","d6160","e6160","f6160"
"3838","d6161","e6161","f6161"
"3837","d6162","e6162","f6162"
"3836","d6163","e6163","f6163"
"3835","d6164","e6164","f6164"
"3834","d6165","e6165","f6165"
"3833","d6166","e6166","f6166"
"3832","d6167","e6167","f6167"
"3831","d6168","e6168","f6168"
"3830","d6169","e6169","f6169"
"3829","d6170","e6170","f6170"
"3828","d6171","e6171","f6171"
"3827","d6172","e6172","f6172"
"3826","d6173","e6173","f6173"
"3825","d6174","e6174","f6174"
"3824","d6175","e6175","f6175"
"3823","d6176","e6176","f6176"
"3822","d6177","e6177","f6177"
"3821","d6178","e6178","f6178"
"3820","d6179","e6179","f6179"
"3819","d6180","e6180","f6180"
"3818","d6181","e6181","f6181"
"3817","d6182","e6182","f6182"
"3816","d6183","e6183","f6183"
"3815","d6184","e6184","f6184"
"3814","d6185","e6185","f6185"
"3813","d6186","e6186","f6186"
"3812","d6187","e6187","f6187"
"3811","d6188","e6188","f6188"
"3810","d6189","e6189","f6189"
"3809","d6190","e6190","f6190"
"3808","d6191","e6191","f6191"
"3807","d6192","e6192","f6192"
"3806","d6193","e6193","f6193"
"3805","d6194","e6194","f6194"
"3804","d6195","e6195","f6195"
"3803","d6196","e6196","f6196"
"3802","d6197","e6197","f6197"
"3801","d6198","e6198","f6198"
"3800","d6199","e6199","f6199"
"3799","d6200","e6200","f6200"
"3798","d6201","e6201","f6201"
"3797","d6202","e6202","f6202"
"3796","d6203","e6203","f6203"
"3795","d6204","e6204","f6204"
"3794","d6205","e6205","f6205"
"3793","d6206","e6206","f6206"
"3792","d6207","e6207","f6207"
"3791","d6208","e6208","f6208"
"3790","d6209","e6209","f6209"
"3789","d6210","e6210","f6210"
"3788","d6211","e6211","f6211"
"3787","d6212","e6212","f6212"
"3786","d6213","e6213","f6213"
"3785","d6214","e6214","f6214"
"3784","d6215","e6215","f6215"
"3783","d6216","e6216","f6216"
"3782","d6217","e6217","f6217"
"3781","d6218","e6218","f6218"
"3780","d6219","e6219","f6219"
"3779","d6220","e6220","f6220"
"3778","d6221","e6221","f6221"
"3777","d6222","e6222","f6222"
"3776","d6223","e6223","f6223"
"3775","d6224","e6224","f6224"
"3774","d6225","e6225","f6225"
"3773","d6226","e6226","f6226"
"3772","d6227","e6227","f6227"
"3771","d6228","e6228","f6228"
"3770","d6229","e6229","f6229"
"3769","d6230","e6230","f6230"
"3768","d6231","e6231","f6231"
"3767","d6232","e6232","f6232"
"3766","d6233","e6233","f6233"
"3765","d6234","e6234","f6234"
"3764","d6235","e6235","f6235"
"3763","d6236","e6236","f6236"
"3762","d6237","e6237","f6237"
"3761","d6238","e6238","f6238"
"3760","d6239","e6239","f6239"
"3759","d6240","e6240","f6240"
"3758","d6241","e6241","f6241"
"3757","d6242","e6242","f6242"
"3756","d6243","e6243","f6243"
"3755","d6244","e6244","f6244"
"3754","d6245","e6245","f6245"
"3753","d6246","e6246","f6246"
"3752","d6247","e6247","f6247"
"3751","d6248","e6248","f6248"
"3750","d6249","e6249","f6249"
"3749","d6250","e6250","f6250"
"3748","d6251","e6251","f6251"
"3747","d6252","e6252","f6252"
"3746","d6253","e6253","f6253"
"3745","d6254","e6254","f6254"
"3744","d6255","e6255","f6255"
"3743","d6256","e6256","f6256"
"3742","d6257","e6257","f6257"
"3741","d6258","e6258","f6258"
"3740","d6259","e6259","f6259"
"3739","d6260","e6260","f6260"
"3738","d6261","e6261","f6261"
"3737","d6262","e6262","f6262"
"3736","d6263","e6263","f6263"
"3735","d6264","e6264","f6264"
"3734","d6265","e6265","f6265"
"3733","d6266","e6266","f6266"
"3732","d6267","e6267","f6267"
"3731","d6268","e6268","f6268"
"3730","d6269","e6269","f6269"
"3729","d6270","e6270","f6270"
"3728","d6271","e6271","f6271"
"3727","d6272","e6272","f6272"
"3726","d6273","e6273","f6273"
"3725","d6274","e6274","f6274"
"3724","d6275","e6275","f6275"
"3723","d6276","e6276","f6276"
"3722","d6277","e6277","f6277"
"3721","d6278","e6278","f6278"
"3720","d6279","e6279","f6279"
"3719","d6280","e6280","f6280"
"3718","d6281","e6281","f6281"
"3717","d6282","e6282","f6282"
"3716","d6283","e6283","f6283"
"3715","d6284","e6284","f6284"
"3714","d6285","e6285","f6285"
"3713","d6286","e6286","f6286"
"3712","d6287","e6287","f6287"
"3711","d6288","e6288","f6288"
"3710","d6289","e6289","f6289"
"3709","d6290","e6290","f6290"
"3708","d6291","e6291","f6291"
"3707","d6292","e6292","f6292"
"3706","d6293","e6293","f6293"
"3705","d6294","e6294","f6294"
"3704","d6295","e6295","f6295"
"3703","d6296","e6296","f6296"
"3702","d6297","e6297","f6297"
"3701","d6298","e6298","f6298"
"3700","d6299","e6299","f6299"
"3699","d6300","e6300","f6300"
"3698","d6301","e6301","f6301"
"3697","d6302","e6302","f6302"
"3696","d6303","e6303","f6303"
"3695","d6304","e6304","f6304"
"3694","d6305","e6305","f6305"
"3693","d6306","e6306","f6306"
"3692","d6307","e6307","f6307"
"3691","d6308","e6308","f6308"
"3690","d6309","e6309","f6309"
"3689","d6310","e6310","f6310"
"3688","d6311","e6311","f6311"
"3687","d6312","e6312","f6312"
"3686","d6313","e6313","f6313"
"3685","d6314","e6314","f6314"
"3684","d6315","e6315","f6315"
"3683","d6316","e6316","f6316"
"3682","d6317","e6317","f6317"
"3681","d6318","e6318","f6318"
"3680","d6319","e6319","f6319"
"3679","d6320","e6320","f6320"
"3678","d6321","e6321","f6321"
"3677","d6322","e6322","f6322"
"3676","d6323","e6323","f6323"
"3675","d6324","e6324","f6324"
"3674","d6325","e6325","f6325"
"3673","d6326","e6326","f6326"
"3672","d6327","e6327","f6327"
"3671","d6328","e6328","f6328"
"3670","d6329","e6329","f6329"
"3669","d6330","e6330","f6330"
"3668","d6331","e6331","f6331"
"3667","d6332","e6332","f6332"
"3666","d6333","e6333","f6333"
"3665","d6334","e6334","f6334"
"3664","d6335","e6335","f6335"
"3663","d6336","e6336","f6336"
"3662","d6337","e6337","f6337"
"3661","d6338","e6338","f6338"
"3660","d6339","e6339","f6339"
"3659","d6340","e6340","f6340"
"3658","d6341","e6341","f6341"
"3657","d6342","e6342","f6342"
"3656","d6343","e6343","f6343"
"3655","d6344","e6344","f6344"
"3654","d6345","e6345","f6345"
"3653","d6346","e6346","f6346"
"3652","d6347","e6347","f6347"
"3651","d6348","e6348","f6348"
"3650","d6349","e6349","f6349"
"3649","d6350","e6350","f6350"
"3648","d6351","e6351","f6351"
"3647","d6352","e6352","f6352"
"3646","d6353","e6353","f6353"
"3645","d6354","e6354","f6354"
"3644","d6355","e6355","f6355"
"3643","d6356","e6356","f6356"
"3642","d6357","e6357","f6357"
"3641","d6358","e6358","f6358"
"3640","d6359","e6359","f6359"
"3639","d6360","e6360","f6360"
"3638","d6361","e6361","f6361"
"3637","d6362","e6362","f6362"
"3636","d6363","e6363","f6363"
"3635","d6364","e6364","f6364"
"3634","d6365","e6365","f6365"
"3633","d6366","e6366","f6366"
"3632","d6367","e6367","f6367"
"3631","d6368","e6368","f6368"
"3630","d6369","e6369","f6369"
"3629","d6370","e6370","f6370"
"3628","d6371","e6371","f6371"
"3627","d6372","e6372","f6372"
"3626","d6373","e6373","f6373"
"3625","d6374","e6374","f6374"
"3624","d6375","e6375","f6375"
"3623","d6376","e6376","f6376"
"3622","d6377","e6377","f6377"
"3621","d6378","e6378","f6378"
"3620","d6379","e6379","f6379"
"3619","d6380","e6380","f6380"
"3618","d6381","e6381","f6381"
"3617","d6382","e6382","f6382"
"3616","d6383","e6383","f6383"
"3615","d6384","e6384","f6384"
"3614","d6385","e6385","f6385"
"3613","d6386","e6386","f6386"
"3612","d6387","e6387","f6387"
"3611","d6388","e6388","f6388"
"3610","d6389","e6389","f6389"
"3609","d6390","e6390","f6390"
"3608","d6391","e6391","f6391"
"3607","d6392","e6392","f6392"
"3606","d6393","e6393","f6393"
"3605","d6394","e6394","f6394"
"3604","d6395","e6395","f6395"
"3603","d6396","e6396","f6396"
"3602","d6397","e6397","f6397"
"3601","d6398","e6398","f6398"
"3600","d6399","e6399","f6399"
"3599","d6400","e6400","f6400"
"3598","d6401","e6401","f6401"
"3597","d6402","e6402","f6402"
"3596","d6403","e6403","f6403"
"3595","d6404","e6404","f6404"
"3594","d6405","e6405","f6405"
"3593","d6406","e6406","f6406"
"3592","d6407","e6407","f6407"
"3591","d6408","e6408","f6408"
"3590","d6409","e6409","f6409"
"3589","d6410","e6410","f6410"
"3588","d6411","e6411","f6411"
"3587","d6412","e6412","f6412"
"3586","d6413","e6413","f6413"
"3585","d6414","e6414","f6414"
"3584","d6415","e6415","f6415"
"3583","d6416","e6416","f6416"
"3582","d6417","e6417","f6417"
"3581","d6418","e6418","f6418"
"3580","d6419","e6419","f6419"
"3579","d6420","e6420","f6420"
"3578","d6421","e6421","f6421"
"3577","d6422","e6422","f6422"
"3576","d6423","e6423","f6423"
"3575","d6424","e6424","f6424"
"3574","d6425","e6425","f6425"
"3573","d6426","e6426","f6426"
"3572","d6427","e6427","f6427"
"3571","d6428","e6428","f6428"
"3570","d6429","e6429","f6429"
"3569","d6430","e6430","f6430"
"3568","d6431","e6431","f6431"
"3567","d6432","e6432","f6432"
"3566","d6433","e6433","f6433"
"3565","d6434","e6434","f6434"
